,country_text,start_procedures,start_cost,year,start_cost_1,start_procedure_1,cpi,cpi_5geo,cpi_7geo,cpi_5geo_1,cpi_7geo_1,deflator,deflator_5geo,deflator_7geo,deflator_5geo_1,deflator_7geo_1,entrepreneurial_intention,entrepreneurship_desirable,establish,necessity_driven,male,country_short,ln_prgdp,ln_prgdp_1,growth_prgdp,growth_prgdp_1,govcon,govcon_1,trade,trade_1,pop_retire,pop_retire_1,tertiary,tertiary_1,csh_i,csh_i_1,labor,labor_1,unemp,unemp_1,polity,polity_1,corruption,corruption_1,country_id,ycode1,ycode2,ycode3,ycode4,ycode5,ycode6,ycode7,ycode8,ycode9,ycode10,ycode11,ccode1,ccode2,ccode3,ccode4,ccode5,ccode6,ccode7,ccode8,ccode9,ccode10,ccode11,ccode12,ccode13,ccode14,ccode15,ccode16,ccode17,ccode18,ccode19,ccode20,ccode21,ccode22,ccode23,ccode24,ccode25,ccode26,ccode27,ccode28,ccode29,ccode30,ccode31,ccode32,ccode33,ccode34,ccode35,ccode36,ccode37,ccode38,ccode39,ccode40,ccode41,ccode42,ccode43,ccode44,ccode45,ccode46,ccode47,ccode48,ccode49,ccode50,ccode51,ccode52,ccode53,ccode54,ccode55,ccode56,ccode57,ccode58,ccode59,ccode60,ccode61,ccode62,ccode63,ccode64,ccode65,ccode66,ccode67,ccode68,ccode69,ccode70,ccode71,ccode72,ccode73,ccode74,ccode75,ccode76,ccode77,ccode78,ccode79,ccode80,ccode81,ccode82,ccode83,ccode84,ccode85,ccode86,ccode87,ccode88,ccode89,ccode90,ccode91,ccode92,ccode93,ccode94,ccode95,ccode96,ccode97,ccode98,ccode99,ccode100,ccode101,ccode102,ccode103,ccode104,ccode105,ccode106,ccode107,ccode108,ccode109,ccode110,ccode111,ccode112,ccode113,ccode114,ccode115,ccode116,ccode117,ccode118,ccode119,ccode120,ccode121,ccode122,ccode123,ccode124,ccode125,ccode126,ccode127,ccode128,ccode129,ccode130,ccode131,ccode132,ccode133,ccode134,ccode135,ccode136,ccode137,ccode138,ccode139,ccode140,ccode141,ccode142,ccode143,ccode144,ccode145,ccode146,ccode147,ccode148,ccode149,ccode150,ccode151,ccode152,ccode153,ccode154,ccode155,ccode156,ccode157,ccode158,ccode159,ccode160,ccode161,ccode162,ccode163,ccode164,ccode165,ccode166,ccode167,ccode168,ccode169,ccode170,ccode171,ccode172,ccode173,ccode174,ccode175,ccode176,ccode177,ccode178,ccode179,ccode180,ccode181,ccode182,ccode183,ccode184,gdp_d50,cost_d50,inf_d50,tertiary_d50,corruption_d50,pop_retire_d50,polity_d50,gdp_d50_1,cost_d50_1,tertiary_d50_1,pop_retire_d50_1,polity_d50_1,cost_50,cost_infgeo,cost_d25,cost_infgeo_25,cost_d75,cost_infgeo_75,inf7_d50,cost_inf7geo,cost_inf7geo_25,cost_inf7geo_75,deflator_d50,deflator7_d50,cost_deflator5geo,cost_deflator5geo_25,cost_deflator5geo_75,cost_deflator7geo,cost_deflator7geo_25,cost_deflator7geo_75,inf_d50_1,corruption_d50_1,cost_d50_2,pro_d50_1,gdp_d75_1,gdp_d25_1,cost_d75_1,cost_d25_1,cost_dd25_1,cost_cost_dd25_1,pro_cost_dd25_1,cost_50_1,cost_cost_50_1,pro_cost_50_1,inf7_50_1,nascent,rinterest,deposit,spread
1635,Equatorial Guinea,18.0,99.1,2012,100.9,18.0,6.1467757,5.7411914,5.535209,5.2359643,5.1465325,9.9852295,7.7129846,13.093009,3.794338,12.241061,,,,,,GNQ,9.443487,9.441718,0.17690659,0.01873207,0.052236218,0.050228935,1.5807261,1.6041777,0.029064441,0.029542506,,,0.54443854,0.6030552,88.2,88.2,6.9,6.9,1.7918,1.7918,2.0,1.9,Equatorial Guinea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.25,
1636,Indonesia,11.0,23.5,2012,25.8,12.0,4.279512,6.2821946,7.822818,7.8020883,7.9518895,3.7538788,12.008719,12.633162,13.356184,12.794885,,,,,,IDN,7.447222,7.4017763,4.544592,0.04673195,0.09248789,0.09058677,0.49582902,0.5018001,0.050253917,0.04986423,0.3151226,0.2720455,0.35071594,0.32984334,70.0,70.0,6.1,6.6,2.9444,2.9444,3.2,3.0,Indonesia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23.5,6.2821946,0.3151226,3.2,0.050253917,2.9444,1.0,23.5,0.2720455,0.04986423,2.9444,1.0,6.2821946,1.0,6.2821946,1.0,6.2821946,7.822818,7.822818,7.822818,7.822818,12.008719,12.633162,12.008719,12.008719,12.008719,12.633162,12.633162,12.633162,6.2821946,3.0,25.8,12.0,1.0,0.0,25.8,0.0,0.0,0.0,0.0,1.0,25.8,12.0,7.822818,,7.7501884,5.9466667,5.8483334
1637,Antigua and Barbuda,8.0,12.0,2012,10.5,8.0,3.3768804,2.5856004,2.401631,2.2524617,2.1986969,2.4994726,2.5187972,2.512925,2.3285017,2.5498319,,,,,,ATG,9.359427,9.330368,2.905941,-0.02857685,0.1742754,0.17664665,1.0369081,1.043792,0.07167477,0.07212542,0.2348624,0.1436836,0.22026144,0.20881549,,,,,,,,,Antigua and Barbuda,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,2.5856004,1.0,2.5856004,1.0,2.5856004,0.0,2.401631,2.401631,2.401631,0.0,0.0,2.5187972,2.5187972,2.5187972,2.512925,2.512925,2.512925,0.0,,0.0,0.0,1.0,0.0,10.5,0.0,1.0,10.5,8.0,1.0,10.5,8.0,0.0,,7.4709888,3.1604307,6.996766
1638,St. Vincent and the Grenadines,7.0,22.3,2012,21.2,7.0,2.5984442,4.3530765,4.077131,4.325268,4.044537,1.3892151,2.314573,2.5040572,2.95558,3.104934,,,,,,VCT,8.598587,8.586935,1.1651993,-0.0050468445,0.17982897,0.17190859,0.8525726,0.82626337,0.06900873,0.068016574,,,0.23632485,0.24089085,72.2,72.2,,,,,,,St. Vincent and the Grenadines,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,4.3530765,1.0,4.3530765,1.0,4.3530765,0.0,4.077131,4.077131,4.077131,0.0,0.0,2.314573,2.314573,2.314573,2.5040572,2.5040572,2.5040572,0.0,,0.0,0.0,1.0,0.0,21.2,0.0,1.0,21.2,7.0,1.0,21.2,7.0,0.0,,8.234832,2.8758817,6.538527
1639,Colombia,8.0,8.0,2012,14.7,8.0,3.1769345,4.4737797,4.530247,4.651932,4.8865867,2.988987,5.3047876,5.4079394,5.1166215,5.486469,56.66,89.22,6.72,12.42,22.82,COL,8.372819,8.34335,2.9468536,0.053236008,0.16676803,0.1609501,0.38296098,0.38668868,0.062719114,0.06058805,0.4501903,0.42741323,0.23852524,0.2387634,70.6,70.4,10.6,11.1,2.8904,2.8904,3.6,3.4,Colombia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4737797,1.0,4.4737797,1.0,4.4737797,0.0,4.530247,4.530247,4.530247,0.0,0.0,5.3047876,5.3047876,5.3047876,5.4079394,5.4079394,5.4079394,0.0,0.0,0.0,0.0,1.0,0.0,14.7,0.0,1.0,14.7,8.0,1.0,14.7,8.0,0.0,13.5837,9.317553,5.355834,7.2292066
1640,Montenegro,6.0,1.8,2012,1.9,7.0,4.1452475,4.102774,,3.996769,,-0.09105832,4.97267,5.4532146,6.610435,6.181047,,,,,,MNE,8.421403,8.448032,-2.6629448,0.030722618,0.21566811,0.21499786,1.1292386,1.0767202,0.12977026,0.128736,,,0.19522354,0.18192674,58.9,57.4,19.6,19.7,2.9957,2.9957,4.1,4.0,Montenegro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,4.102774,1.0,4.102774,1.0,4.102774,,,,,0.0,0.0,4.97267,4.97267,4.97267,5.4532146,5.4532146,5.4532146,0.0,0.0,0.0,0.0,1.0,0.0,1.9,0.0,1.0,1.9,7.0,1.0,1.9,7.0,,,9.368889,3.2625833,6.2999167
1641,Nigeria,8.0,68.7,2012,75.9,8.0,12.217008,10.576015,11.248893,10.052064,11.835607,9.271245,19.919199,19.844555,21.58653,18.272575,44.3,81.69,15.67,34.54,34.47,NGA,6.9409976,6.926022,1.4975548,0.020822048,0.0820005,0.08494303,0.44380134,0.52794105,0.027576763,0.027500436,,,0.1490769,0.1621198,56.0,55.9,7.5,7.6,2.7081,2.7081,2.7,2.4,Nigeria,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.7,10.576015,,2.7,0.027576763,2.7081,1.0,68.7,,0.027500436,2.7081,0.0,0.0,0.0,0.0,1.0,10.576015,11.248893,0.0,0.0,11.248893,19.919199,19.844555,0.0,0.0,19.919199,0.0,0.0,19.844555,10.576015,2.4,75.9,8.0,1.0,0.0,75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.248893,21.7651,6.8831058,8.4075,8.385
1642,Madagascar,8.0,49.4,2012,54.3,8.0,6.358699,9.441102,10.884563,9.697739,11.500521,5.49005,8.815475,10.504804,9.459273,11.370144,,,,,,MDG,5.605043,5.603184,0.18587112,-0.013596058,0.09643624,0.10189262,0.7297672,0.6907646,0.028255537,0.028375838,0.0408571,0.040057,0.17334025,0.1760921,89.9,90.1,3.6,3.6,2.6391,2.6391,3.2,3.0,Madagascar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,49.4,9.441102,0.0408571,3.2,0.028255537,2.6391,1.0,49.4,0.040057,0.028375838,2.6391,1.0,9.441102,0.0,0.0,1.0,9.441102,10.884563,10.884563,0.0,10.884563,8.815475,10.504804,8.815475,0.0,8.815475,10.504804,0.0,10.504804,9.441102,3.0,54.3,8.0,1.0,1.0,54.3,54.3,0.0,0.0,0.0,0.0,0.0,0.0,10.884563,,51.673073,10.5,49.5
1643,Finland,3.0,1.0,2012,1.1,3.0,2.8083324,2.2302203,1.9386185,1.8617914,1.4776223,2.9535518,2.12616,1.7795129,1.7911445,1.4970611,7.73,45.11,8.04,17.1,7.83,FIN,10.590701,10.609824,-1.9123077,0.020748138,0.24366218,0.23615196,0.8040572,0.79169905,0.18285054,0.17625657,0.9372182,0.9553667,0.22466253,0.23509033,75.2,74.9,7.6,7.7,3.0445,3.0445,9.0,9.4,Finland,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2302203,1.0,2.2302203,1.0,2.2302203,0.0,1.9386185,1.9386185,1.9386185,0.0,0.0,2.12616,2.12616,2.12616,1.7795129,1.7795129,1.7795129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,3.0,1.0,1.1,3.0,0.0,3.4546,,,
1644,Malta,10.0,12.0,2012,,,2.4176247,2.3608553,2.5119174,2.371089,2.5217407,2.1829703,3.437019,3.2549422,2.646958,2.4301405,,,,,,MLT,9.707455,9.704142,0.33130646,0.009665489,,0.2020054,,1.825057,0.17303343,0.16638291,0.41211042,0.3959956,,0.1197119,63.1,61.7,6.4,6.5,,,5.7,5.6,Malta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,2.3608553,1.0,2.3608553,1.0,2.3608553,0.0,2.5119174,2.5119174,2.5119174,0.0,0.0,3.437019,3.437019,3.437019,3.2549422,3.2549422,3.2549422,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,,0.0,,2.465704,,
1645,Ireland,4.0,0.4,2012,0.4,4.0,1.6927847,1.1566824,1.7313845,1.4235047,1.6768935,1.3183358,-1.0381837,0.09352014,-0.6312963,0.3370311,5.43,45.41,8.32,28.14,8.29,IRL,10.763973,10.769314,-0.5340576,0.02370739,0.17746955,0.17879085,1.9078207,1.7509353,0.11855412,0.11477086,0.7124203,0.7347068,0.15751351,0.14979044,69.2,69.3,14.7,14.6,3.0445,3.0445,6.9,7.5,Ireland,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1566824,1.0,1.1566824,1.0,1.1566824,0.0,1.7313845,1.7313845,1.7313845,0.0,0.0,-1.0381837,-1.0381837,-1.0381837,0.09352014,0.09352014,0.09352014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,4.0,1.0,0.4,4.0,0.0,3.9113,,,
1646,Guatemala,12.0,52.5,2012,49.1,12.0,3.7825003,5.974418,6.5005193,6.043274,6.6947308,3.3223925,6.4203806,6.103022,6.0315228,5.981214,,,,,,GTM,7.728447,7.7201877,0.82592964,0.019486427,0.103477314,0.101891585,0.6098248,0.6398392,0.046056353,0.045346886,,,0.14954571,0.15229158,69.6,69.5,2.9,4.1,2.9444,2.9444,3.3,2.7,Guatemala,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,52.5,5.974418,,3.3,0.046056353,2.9444,1.0,52.5,,0.045346886,2.9444,0.0,0.0,0.0,0.0,1.0,5.974418,6.5005193,0.0,0.0,6.5005193,6.4203806,6.103022,0.0,0.0,6.4203806,0.0,0.0,6.103022,5.974418,2.7,49.1,12.0,1.0,0.0,49.1,0.0,0.0,0.0,0.0,1.0,49.1,12.0,6.5005193,,9.837322,5.2933335,8.193334
1647,Uganda,15.0,84.5,2012,94.4,17.0,14.016057,10.6518345,9.85217,8.443182,7.756475,20.884516,12.1388645,8.62384,11.6146555,10.149899,79.08,,31.25,46.0,36.04,UGA,6.0623956,6.051969,1.0426521,0.05937147,0.08178221,0.12733121,0.5283214,0.51974547,0.025195971,0.025279636,,0.0438132,0.28216365,0.28455982,78.2,78.3,4.2,4.2,2.3026,2.3026,2.9,2.4,Uganda,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,84.5,10.6518345,,2.9,0.025195971,2.3026,1.0,84.5,0.0438132,0.025279636,2.3026,0.0,0.0,0.0,0.0,0.0,0.0,9.85217,0.0,0.0,0.0,12.1388645,8.62384,0.0,0.0,0.0,0.0,0.0,0.0,10.6518345,2.4,94.4,17.0,1.0,1.0,94.4,94.4,0.0,0.0,0.0,0.0,0.0,0.0,9.85217,9.5842,4.4892874,16.228357,10.083011
1648,France,5.0,0.9,2012,0.9,5.0,1.9556855,1.6034485,1.6337814,1.5169861,1.6362536,1.1576525,1.4083546,1.5913533,1.6518214,1.6919777,17.29,64.54,3.23,18.14,6.36,FRA,10.482233,10.484945,-0.27122498,0.015742302,0.2384288,0.23607332,0.5920039,0.5816901,0.17719324,0.17327484,0.583049,0.570639,0.2264696,0.23210593,70.7,70.3,9.9,9.2,2.9957,2.9957,7.1,7.0,France,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6034485,1.0,1.6034485,1.0,1.6034485,0.0,1.6337814,1.6337814,1.6337814,0.0,0.0,1.4083546,1.4083546,1.4083546,1.5913533,1.5913533,1.5913533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,5.0,1.0,0.9,5.0,0.0,3.7417,,2.25,
1649,Bangladesh,9.0,19.5,2012,21.2,9.0,6.2181826,8.438866,7.998631,7.655858,7.558857,8.1645975,7.2186413,6.64642,6.8213706,6.174453,,,,,,BGD,6.5236263,6.4724493,5.1177025,0.05091095,0.050393425,0.05097447,0.48110923,0.47420853,0.048505764,0.04773264,0.1322793,0.1315282,0.28262335,0.27420974,73.5,73.4,4.5,4.5,2.7726,2.7726,2.6,2.7,Bangladesh,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19.5,8.438866,0.1322793,2.6,0.048505764,2.7726,1.0,19.5,0.1315282,0.04773264,2.7726,1.0,8.438866,1.0,8.438866,1.0,8.438866,7.998631,7.998631,7.998631,7.998631,7.2186413,6.64642,7.2186413,7.2186413,7.2186413,6.64642,6.64642,6.64642,8.438866,2.7,21.2,9.0,1.0,1.0,21.2,21.2,1.0,21.2,9.0,1.0,21.2,9.0,7.998631,,4.4704113,11.685,1.315
